color,x,y
blue,-1.9030569709304337,2.561912448737663
blue,-0.5187279249630325,2.8778890467645493
blue,-3.6411973689864627,0.9171719207876639
blue,-5.671602698789118,3.446488399080533
blue,-3.6322580805022793,4.969054066036625
blue,-5.55745058953679,2.1811515755290016
blue,0.1612303200280484,2.5993019347984303
blue,-4.576368088340013,2.6815047723440926
blue,-0.6018167757898175,5.023171336211987
blue,1.6613604703614502,5.683587689557054
blue,0.21234371547953898,6.382131813353636
blue,-5.392515806458741,0.04882636435761304
blue,1.2116687334384217,4.001412004879302
blue,-3.4674409648014235,4.210323388451641
blue,-4.867685832305834,2.6331572286960756
blue,1.0932718203677498,4.847495983375627
blue,-3.56932346618828,3.9748177534387588
blue,-5.6081519787568626,4.471960244444398
blue,-1.9834738833760848,6.362464381157792
blue,-4.569827048425914,0.6770778517683669
blue,-5.38608221422729,1.6331380274182397
blue,0.3177022415143457,4.75274198117602
blue,-0.8406050093039166,3.9782434780162963
blue,-4.659261399307701,2.2385702456784333
blue,-1.8109402369615424,3.1304547346601486
blue,-1.6642561339128812,3.8170914874114
blue,2.0113593013933224,4.864909140207832
blue,-0.5400064884974625,5.131990896027509
blue,-1.232948963170045,1.4084352253577672
blue,0.37359097152231546,3.9523192319791898
blue,0.49554677022665883,4.869672907180103
blue,-1.2416718824254562,3.1299379427257383
blue,-1.0669965488368547,5.980631334134767
blue,-0.46674832916614,4.159814343139071
blue,0.8088536195797779,1.8862494151609193
blue,-1.170574119080633,6.129822883481296
blue,-1.3216313587622355,5.2291900531174536
blue,-2.7337268882816597,-0.5426992423293685
blue,-3.9617164885322413,-0.1433143833125905
blue,-1.1469880675131452,3.630224227234978
blue,-3.686924439969156,5.021230669267929
blue,-0.9162286787071691,3.234054237897098
blue,-1.9651512369652655,1.8904773163241224
blue,0.00808967210614483,3.708231575209264
blue,-0.26453175805575146,3.2576975455504624
blue,-5.096814932775131,2.403265665999772
blue,-1.250266506137786,1.468793398673055
blue,-4.529532680820113,0.5551796970605268
blue,-2.259623369741781,4.620797603305714
blue,-5.564754167498327,1.2533165816270408
blue,-2.3132589220774897,1.7999421368437958
blue,-1.9104089502353172,2.781388826763536
blue,-1.6981634054141193,0.11102588862367381
blue,-2.5056247482997414,-0.3737679970197673
blue,-3.4974964368373715,4.6716437377848665
blue,0.6206077780701529,2.514613208962782
blue,-3.333294964587193,4.735881875392741
blue,-1.092628152704648,2.3487591157173773
blue,-3.9574162750617874,2.461765123930767
blue,-1.1418946047740206,2.3386919956198953
blue,-0.12653738994177136,4.845481836768802
blue,-2.708724655294554,-0.5247795849791929
blue,-2.5034427541590234,1.5341187610039528
blue,-3.6134160905711945,2.6456238227668303
blue,-3.25708013098737,3.1365727492930437
blue,-1.5517937166928717,1.9462125670105295
blue,1.908407680463828,5.0800608173763
blue,-4.2845636958500855,0.8781125208064225
blue,0.568955196021387,1.6496181274412698
blue,-1.4683014691385368,5.1849120436251015
blue,1.7958760791297546,3.238702014392467
blue,-4.863166900074319,2.430390463018995
blue,-5.742349651695899,3.39417941624148
blue,-3.0041828181607,2.673072333905626
blue,1.1797723750927103,4.986024137177054
blue,-3.392997183297134,3.52606627834049
blue,-3.80383672961998,3.5285740425109315
orange,-2.2440971261816975,-2.399654559049332
orange,1.44149181911556,-1.0035320849824663
orange,3.011156659491956,-0.6463467818760632
orange,-1.1539048731587167,-5.470210252498785
orange,-0.7125219592613133,-3.324163471470684
orange,2.7605202972760225,0.16284172574550967
orange,-0.46255713132000686,-2.1026911092738945
orange,0.4471822449432706,-1.2425586147572458
orange,0.6665054776225264,-5.103792424489008
orange,2.521382543998436,-1.1185123668263353
orange,3.384711437662366,-4.765724981452129
orange,0.6227886316706827,-5.121639414325852
orange,3.9196482226764124,-0.24834682518583834
orange,3.7347756274313095,0.20185075727544047
orange,3.8051442482340034,-1.5574187913665247
orange,5.136388600341992,-0.4461991330656412
orange,5.2122669255780725,-0.6405702501294411
orange,0.2306901360970155,-4.714952765156013
orange,-0.6273899182413816,-2.676654784079143
orange,4.547257717689739,0.7355248515922318
orange,-0.9422187946596907,-1.1996770428814831
orange,-0.6529629816911472,-1.7469945166006162
orange,2.72906222128334,-1.053512878145093
orange,4.416075194903567,-3.5555502630114226
orange,4.626468902074162,-0.7456991528531582
orange,1.0560408173942026,-1.780068078466359
orange,2.1273033652182285,-5.97987104378578
orange,0.4994557391397125,-4.438857548516598
orange,4.298022590104123,-5.634777625908222
orange,-1.0858683133901026,-2.139846726411765
orange,-0.3162063765962899,-2.134762109109603
orange,5.000664570374811,-0.9363001406625021
orange,4.882145557192628,0.2510998227397756
orange,3.1650060899588537,1.0553620817426754
orange,1.648830208886615,-1.6302044797030302
orange,1.819119914214044,-2.136283900659544
orange,-1.3851790518979148,-2.679459233957445
orange,0.36330000042556704,-2.4583948693635937
orange,4.666784387027312,-0.11474206621342654
orange,4.943576567386688,-5.445162772806906
orange,2.508712941833537,-5.0910469549579425
orange,0.16975854685022923,-5.0657279171070915
orange,-0.764388789987095,-4.654266998028767
orange,2.6522662786825704,-0.038279256554048055
orange,5.712733023815901,-3.25632339341533
orange,2.5936157588760143,0.5377710808013783
orange,1.2998074912001663,-5.461521159513822
orange,-0.6788825316998214,-5.290278477174987
orange,2.5670162655625806,-6.869348892226199
orange,0.8549760624475932,-3.4940020964699032
orange,3.355521926748615,-3.0946564757123776
orange,3.175732815644184,0.9388352250243016
orange,2.051086504280358,-3.1337358293836846
orange,3.851419457362707,-1.5395779284369517
orange,-0.770874579640658,-2.823428571988842
orange,2.3651443229081393,-3.1346727690116136
orange,0.9088345621320247,-4.0736990713908225
orange,2.3851882439140577,0.16742451924763524
orange,2.0286007454328963,-5.884418983118881
orange,3.7529139793456183,-3.08291334846686
orange,4.809229469416508,-5.1614020307069035
orange,3.7743339418072974,-5.859542874017486
orange,-1.6385512648795102,-5.288505677537461
orange,0.7612311816347659,-6.064908489495242
orange,-1.4023414909370882,-5.506465231181783
orange,3.5034528922851993,-4.834015596175144
orange,4.704730491230577,-4.843380247354628
orange,3.308168055954607,-3.5626986992066048
orange,0.5014348318519419,-3.8481143682256596
orange,3.665329858286457,-1.597773668038458
orange,2.501374681490601,-5.029219969692492
orange,-0.9717471790824406,-4.35374948672781
orange,3.3695062438316787,-0.21055431552381246
orange,3.1289238475005083,-2.3540702233904542
orange,3.233902081597865,-1.1843606600792067
orange,1.4566106527696068,-1.7079655763087964
orange,4.425385716253221,-3.370463262278947
orange,3.156961680566607,-1.9039525941349236
orange,-0.5799588691085561,-2.683191517866224
orange,2.8469366455799836,-0.8327647745188455
orange,1.6823530611889468,-3.2078005535758876
orange,2.195131711273166,-0.048292200629843476
orange,3.444560997969456,-1.753935769639811
orange,4.6085283496247715,-3.4320200205235327
orange,3.6815091976591465,1.8190953116047357
orange,-2.612388705422476,-4.486334886813775
orange,5.629203100961195,-3.3470133486968154
orange,2.7982630029097106,-3.785872280121366
orange,4.17667880718782,-2.119334341643693
orange,4.180970569857449,-3.1279296466113773
orange,1.5091649907078701,-3.046730815762246
orange,3.069538853030961,-5.6408579065044995
orange,2.227700100940183,-4.178312407463296
orange,1.394580861460994,-6.077718362882968
orange,5.420766008146041,-3.327463569571804
orange,-1.681825644723929,-5.160746650068377
orange,3.061796580484571,-2.4833964777381445
orange,-1.6266715632078885,-2.54375693899825
orange,4.840528701872913,-3.358206325736422
orange,3.8583377293046777,-4.322005616869474
orange,3.1118378564747537,-5.734330785571918
orange,4.3022631519930306,-0.00018409567923749476
orange,3.4107321447031427,-3.2651564788083403
orange,0.0018383166200824736,-1.948984204119274
orange,3.727258823868577,-3.6723657853265728
orange,3.0020597275198537,-4.513027000654702
orange,0.5474244030603589,-2.67771033233705
orange,4.340097281749084,-5.127923077767085
orange,1.9600494784496207,-5.268008139035758
orange,5.223006065109334,-4.479677130980603
orange,3.882091196146372,-5.483625323584774
orange,-1.189267368900785,-2.025214123914497
orange,0.7193690727666726,-4.175604506360042
orange,3.662413761350906,-5.400867374286656
orange,3.0364851418561103,1.006967142356654
orange,4.372168354927329,0.7807972628764904
orange,-0.6001500255458513,-2.1206339842247064
orange,1.4260913194448175,-5.308409497396369
orange,0.9244421115478096,-5.744421714640972
orange,3.425401542072437,-1.154292503505568
orange,0.541772197824436,-2.733905464856968
orange,1.6928297810769062,-2.9567060211704503
orange,2.484487552942937,-4.00230038916336
orange,-0.8669975691696246,-5.291649303145152
orange,1.3447222400717136,-5.360054032794338
orange,4.260265656571873,-3.207708757959556
orange,3.502469797098305,-1.1340509017152893
orange,3.103483644863825,-4.180718367568338
orange,3.043539889555207,-4.191798805381603
orange,2.886293376278296,-3.978786714411599
orange,-1.4290819702763873,-1.9966212882031784
orange,4.634719905727302,-1.985231672908964
orange,4.519337598811816,-1.9948232853270538
orange,4.176858562327403,-5.125140648693843
orange,-1.2244352494101605,-1.8752606388598592
orange,-0.9870554029857297,-2.3843320957872987
orange,2.328267480436565,-3.716471594915554
orange,-0.47363118799614035,-2.552095134875418
orange,-1.5919462871238965,-5.222170550193884
orange,3.505801340832567,-1.4620570187956463
orange,3.353856347015379,-3.4164211887369866
orange,2.8867901730772867,-6.842061487555131
orange,3.031045959187432,-1.4840551471884846
orange,5.521078489059698,0.7566383524262646
orange,4.5000326678725235,-3.777717547126583
orange,1.9599620783237033,-2.6914870876191426
orange,-1.3064852489300776,-3.079305669224277
orange,2.1175863536241644,0.6512219433300425
orange,1.455651263945697,-1.57662407214541
orange,-0.3098137983780925,-4.857165359281046
orange,4.565690966502494,-1.5890432518703668
orange,0.29889415974162625,1.5629472958670612
orange,4.471131986075699,0.16977605349541175
orange,5.193388709302717,-2.3016905447046
orange,2.43560295212234,-5.4768996066229505
orange,-1.9615448222394498,-2.860494631774576
orange,2.0301764810079503,-3.818046520175218
orange,0.27157957319138415,-2.388586101108103
orange,2.3578363253203185,-2.7516816058243023
orange,1.7224506942592235,-4.959082321246922
orange,2.9484579276473455,-4.195576978100373
orange,0.4970273860521415,-4.222808098612968
orange,-1.4600589433873936,-2.675853710008532
orange,0.1375110108753745,-5.297132574695091
orange,2.540384594064809,0.021963174643248994
orange,1.6406795188725563,-4.567498805842348
orange,0.5112850303557942,-4.272733834223494
orange,2.5796304453818335,-6.920211620610986
orange,1.0705551727715672,-1.2607827572174326
orange,0.44624021379961437,-0.25568265959094516
orange,2.9830357090775568,-4.0494270129497725
orange,-0.10860943185654211,-1.8659138040558947
orange,-1.1044233864412014,-2.3525105392193377
orange,1.656357303188513,-5.940263472602562
orange,2.4793685524119646,-5.557485890156682
orange,3.2712971132715594,-1.7292288510528682
orange,4.446494996797045,-0.009731066360646176
orange,-1.2800294777451149,-3.3703464114659067
orange,4.487589744811422,-2.277339992586527
orange,0.9225759146932797,0.0724747074389714
orange,4.278320543174056,-1.6897509793957415
orange,0.585552158758763,-4.533234460173634
orange,2.9327253790471346,-4.680162006413111
orange,-1.168765732572812,-2.120266877536918
orange,4.802043217344851,-5.530434025754097
orange,4.426756675784231,-3.7132272807677738
orange,4.75649984503782,-5.43501292937462
orange,1.2949676041274407,-3.592170503222316
orange,4.948008901327241,-0.5797619247154607
orange,-1.1226294427585035,-4.637011765624291
orange,3.065352562662175,-4.15851618972514
orange,-0.5109695337001431,-1.9448949901507266
orange,2.605348610561764,-5.167661611812254
orange,4.6873068392225745,1.2498637467784566
orange,3.128843358601217,-5.443530105999441
orange,1.4467996293739718,-2.069988448585124
orange,-1.300804815755184,-1.8893390706791413
orange,4.645241433612592,-3.4397699202557264
orange,-0.5849912032844993,-3.594100689895835
orange,2.543885104848133,-3.8476561896664
orange,0.15897019919378144,-3.687390915334498
orange,1.8824996229134001,-0.9886606479946978
orange,-0.19456432440651059,-2.6848063091760417
orange,0.5278815992608015,-2.8080937826588404
orange,4.833451906657897,0.304154334287253
orange,3.19822135666599,-1.9318078787313642
orange,-0.9903706904447462,-2.065640691483295
orange,2.938036362436306,-4.0674408314177075
orange,2.428657001393951,-4.753574312604394
orange,2.459333976348141,-5.605593068328316
orange,1.1304043158658366,-4.829405347662328
orange,2.446061794799308,0.09409150397048789
orange,4.8463471013649535,-0.9266471420963472
orange,4.893219355291811,-3.2873350286687644
orange,0.25778144269145165,-4.963163964790636
orange,4.433812125991146,-5.84369867871779
orange,1.6254561717547955,-4.86174372383644
orange,-0.5264897296868778,-1.7805310460452493
orange,2.955993273294489,-0.7185082886730962
orange,2.554881269481916,-4.304962103285538
orange,4.9336076946299166,0.4582552248624954
orange,3.5454851875337883,-1.1895927665680226
orange,2.3712202415904557,-4.17613298022684
orange,3.380042347451793,-5.423875501662055
orange,3.1090602632202873,-2.5539690746179566
orange,1.054795589131467,-3.8663109891729825
orange,1.4839295457900938,-0.6112981430505735
orange,3.6572815854840273,-5.763451943457108
orange,2.6078850348928277,-5.437364570508848
orange,-1.8799347456032982,-5.132365623317231
orange,-0.6005126269593755,-5.254177102804239
orange,-1.479727024604807,-4.777355775043682
orange,4.141867130462415,-4.32512497355041
orange,1.4291323133583487,-3.6760315060394393
orange,3.466796401470661,-1.6759052584825094
orange,5.507954762996617,-2.7483607714868796
orange,5.073049750417864,-3.388937602808892
orange,3.215090919057032,0.4352115071256503
orange,1.6228262178151194,-3.927188699561789
orange,-0.026134763937546525,-2.454227252570544
orange,1.483790584272432,-4.381207529780836
orange,-1.1627543871593569,-2.2351497392098714
orange,3.1366335955731866,-3.2170702567071205
orange,0.20310739745618703,-3.8413690630058634
orange,4.952479143877036,-3.23446372075266
orange,3.627720970131847,-3.609882598191368
orange,1.863296270190944,-2.820641870330985
orange,3.020881393431535,-2.430375110330431
orange,4.460908422291961,-5.796056972276399
orange,-0.206891649204367,-4.339773170266469
orange,1.9333117608423387,-4.983374614353339
orange,1.789180353265639,-0.9800300713838354
orange,2.070886259020858,-1.0091074778994313
orange,2.400329328675548,-4.241820705325592
orange,5.415791352953059,-4.41452287844815
orange,-1.6037562955981148,-2.8268127605246773
orange,3.501202167417377,-3.058698005563428
orange,2.5072107097036396,-3.6147524610491284
orange,-0.18468028815295034,-2.616168013494521
orange,3.4199951221861977,-5.660567572733358
orange,4.746861390513353,-0.584744395174624
orange,-1.7476725151940464,-4.037303572644755
orange,2.977483687552362,-0.4444601488065192
orange,-0.7095243848912514,-3.6322013428089193
orange,3.539752436790374,-1.3421140568125796
orange,2.4306980159720153,-4.990172692802642
orange,-0.6992181258933038,-5.247626959735642
orange,-0.7339910243602729,-5.232180254671976
orange,3.3378411285072254,-0.8536931728776439
orange,5.340237394223809,-2.869436612617801
orange,3.672767130588903,-2.3633424128306872
orange,1.6218226375092901,-3.542744911256807
orange,3.3941822402338295,-2.13120466013855
orange,2.542836762674709,-1.9201403078661428
orange,1.5865291015282295,-4.731858395970241
orange,2.346878250425847,0.00907733090113782
orange,4.417154659693244,-1.4832889782781074
orange,4.678941398614814,0.12914525741801697
orange,3.134321690234993,-2.864688507297851
orange,4.346949072183482,-3.3065528908731654
orange,0.011956228767625499,-1.4101043828184836
orange,0.8880111018726722,-1.6080122322645418
orange,3.672727529466702,1.754853652040114
orange,4.570913897856724,-3.297677489461319
orange,1.8635759663563443,-1.9575201388251606
orange,3.113423706631212,-4.526122238838811
orange,3.0337386976710334,-4.5773805697288825
orange,1.4630333334961434,-0.5993440650730164
orange,2.105046139395659,-0.45241033612090364
orange,2.110035279446477,-3.4039397322583347
orange,4.593769210980436,-3.277200525782534
orange,2.344366275431655,-2.4383589033447532
orange,2.7836045045768163,-4.8849702569380264
orange,4.494005048880235,0.6220549375908296
orange,-0.9682046628130445,-2.595348173865716
orange,2.058245534156923,-4.6850282103338605
orange,4.939618499515291,-0.5231951849811646
orange,-0.5872052436083467,-2.1283830445797998
orange,-0.8851767026073187,-2.371930256017874
orange,1.7113341732193375,-5.050725029797996
orange,2.4933671547522387,-1.1300219401546363
orange,-0.172724547323818,-5.007273398296493
orange,-1.1335287218975212,-1.9832421682229666
orange,-0.9316201483840323,-2.0971013407178263
orange,3.0493998861282163,-3.6815277595997538
orange,2.9854922267292423,-3.1067422682610677
orange,3.102933961645558,-0.41447676033477515
orange,-1.064672003794695,-2.2506398245230934
orange,0.599977847643916,-1.693557862551733
orange,0.5332283576736991,-1.74579052774821
orange,2.012228057856236,-4.166481270020792
orange,0.4371971810263662,-2.0174264546637084
orange,-0.05954983132373224,-5.063659465103647
orange,-2.5245491608307313,-4.480640297841181
orange,-1.8341449726366592,-4.630162488162365
orange,-0.012603146104239711,-0.7310027142468346
orange,4.364997237376066,-0.2015785094047875
orange,3.115228913971958,-3.7232092608121428
orange,-0.18543653991318454,-5.02944434299752
orange,3.812536981252938,-0.9598819587955113
orange,2.6046061903183846,-1.4458373431182656
orange,2.5117796417973794,0.3236011193719106
orange,2.8683958854077884,-4.612415861216108
orange,3.6124099828217466,-4.855160204745993
orange,-1.739971132676719,-5.184257098851412
orange,5.056336323537844,-3.438394854203234
orange,2.998395094143465,-4.357279755470934
orange,2.852317230140355,-2.8748670384079182
orange,-0.4794169371553607,-2.299621896419851
orange,3.743761645804394,-1.5968869963062178
orange,1.9704837471337486,-2.758849856084064
orange,2.6014677917450992,-5.363443787045509
orange,4.104817645160355,-2.961779221232964
orange,1.7645193606831076,-1.3820181263638158
orange,2.5960916823528564,-5.517439834584361
orange,1.7617885922397745,-4.794939897854644
orange,-1.235887905213775,-2.0174055780796376
orange,3.306116728683592,-6.7271239687296385
orange,0.09224353661826155,-5.0687786311527505
orange,2.3285783368162334,-0.06294417673934848
orange,-1.2230601172463387,-2.075387079926696
orange,3.4382238563427365,-4.726593843645261
orange,-0.7270444145986009,-4.6095855671346895
orange,2.8447103931619973,-0.835272271441701
orange,1.0611874765886615,-2.93245943357821
orange,1.320892677478656,-2.465778107636362
orange,0.5290021948579111,-3.6083762589038324
orange,-2.312782194110338,-2.404055848800221
orange,4.071014160162345,-4.896046526228363
orange,4.470647182571189,-3.4524959886394133
orange,-1.293430952452018,-5.432984703374901
orange,-0.33015258211762843,-5.22986290119193
orange,3.061810329361894,-0.8019918709925722
orange,4.735404985186425,1.2577754910157424
orange,1.9735898118065756,-3.5995087618970407
orange,1.2344634731842696,-3.6541429851804272
orange,2.4020485108418983,-4.274827122586579
orange,2.7162220736456724,-0.03186443129171327
orange,1.9314068188507025,-1.4653157880452148
orange,-1.6195420513247367,-2.76866327951319
orange,2.7660732186130716,0.2240529951112147
orange,0.6979878654079869,-5.092589665527726
orange,2.1066656787281355,0.7423391629372339
orange,2.6343802415350015,-4.593639349413685
orange,-1.629032247765565,-2.9570705782674156
orange,0.31970082558492385,-4.207604260912621
orange,4.574832816145035,-5.257020605643462
orange,2.35463873855684,-2.728703328935398
orange,4.724098304876893,-5.102415417562102
orange,3.4026700584183085,-1.0358045961614424
orange,4.89939129037839,-5.428080311409814
orange,-0.18447410023451738,-4.935225978398182
orange,1.7062581405775408,-1.5411391574152387
orange,3.2159073666010904,-0.896513519857485
orange,3.372966938655975,-2.03576865428792
orange,3.964320327851813,-2.0065886243125415
orange,2.2264530749516775,-0.4426824856828835
orange,0.7016133775895091,-4.141994644696798
orange,3.1251776895631886,0.5444155085897614
orange,2.6889291820666337,-0.7503529147712974
orange,0.16937753655091983,-4.075629461718576
orange,4.642386579403637,-2.3595424247433363
orange,2.9132729351098012,-3.1095689077731654
orange,1.7065939359069924,-0.689144803664619
orange,-0.5867651634820055,-2.249333494865947
orange,-1.637222422980756,-5.102958499620587
orange,5.32980452316701,-3.003536859511258
orange,0.7355604549692761,-4.393712175263838
orange,4.530527061210528,-0.7421122618630785
orange,2.1578074764695483,-3.893148025995431
orange,4.513046461932147,-3.6525529161377035
orange,-0.8968256947872542,-2.3702391933961167
orange,3.8235566919013197,-5.6113019553386545
orange,3.0952524759242936,-5.186369148292343
orange,1.5187383346257288,-5.143684609313099
orange,3.2637237171631663,1.2579422169517678
orange,4.036395742960051,-2.3601162677563075
orange,4.520979286926298,-0.6087661523078158
orange,5.196697793198202,-3.2295348070514804
orange,-2.398615878733553,-2.3975456695952673
orange,2.7349729936981104,-6.224716295106714
orange,-1.581495037958829,-2.909077018128472
orange,2.333223580770117,-6.723806504939493
orange,2.1606365609516143,-6.692885416533288
orange,-0.6033110572931579,-2.5232413224584165
orange,2.3824610315408723,-2.4141877633896
orange,0.5472760276590476,-4.2640490872514905
orange,-0.25476556426266156,-5.342853555013605
orange,2.3364379594190807,-3.584860211682903
orange,2.556279586890171,-0.10286008014226561
orange,-2.295400650479831,-2.3742187760101867
orange,3.8958078201270694,-5.467295361825185
orange,1.7592949270253808,-4.301041172722729
orange,4.141735950257645,-4.296617705973695
orange,1.9829620832958483,-3.3206747179332172
orange,-0.8693930283477146,-2.0492846712909665
orange,-0.893524242132323,-1.8977694958628402
orange,4.213335506256429,-0.3233464201280144
orange,2.9405038692448957,-3.449062187972145
orange,0.19335879310630957,-3.39458271410771
orange,-1.34074876513638,-2.7239896548497065
orange,4.8035809207762945,-1.892146673756986
orange,0.03540292858960535,-4.6523817358960935
orange,2.7557722977751298,-3.451847378865842
orange,1.921672625155553,-0.887085048529718
orange,-1.2177265163741138,-1.759666477400629
orange,4.115510551424259,-4.5774515147587485
orange,3.531776544846535,-1.6119422034140454
orange,-0.41801590600248534,-3.746593689897181
orange,-0.9727233061233612,-1.6731874804817046
orange,2.8623760393700968,-1.9688236768116856
orange,5.48896996112592,0.7035849777611671
orange,5.513174100260558,-2.9659330954047984
orange,4.909247440115669,-0.39684031480001886
orange,-0.7306166634360515,-1.9226439553847656
orange,-0.04818541471997707,-4.760391850074892
orange,4.220629503184698,-2.5778638984240207
orange,0.027216492772340752,-3.8067473248939456
